Author;Author_Std
ADRIAN POPESCU;adrian popescu
SEVER STOICA;sever stoica
HEATHER FAWCETT;heather fawcett
DANIEL MENDELSOHN;daniel mendelsohn
IOAN BURDULEA;ioan burdulea
IVAN KRASTEV;ivan krastev
STEFAN MELNIC;stefan melnic
IOANA CHICET-MACOVEICIUC;ioana chicetmacoveiciuc
SAM HARRIS;sam harris
GRETE TARTLER;grete tartler
DR. JAMES SUZMAN;dr james suzman
DR PETRU PANZARU;dr petru panzaru
CHRISTINE KLEIN;christine klein
FRANZ LISZT;franz liszt
FRANCISC GRIGORESCU SIDO;francisc grigorescu sido
MALIN PERSSON GIOLITO;malin persson giolito
OANA CATALINA NINU;oana catalina ninu
ALEXANDRU DINU;alexandru dinu
P.M. SOTIRHOS;pm sotirhos
BRENT WEEKS;brent weeks
ALEXANDRA MIHAILCIUC;alexandra mihailciuc
GREENE W. ROSS;greene w ross
VLAD SCUTELNICU;vlad scutelnicu
CARLO M. CIPOLLA;carlo m cipolla
MARIA RESSA;maria ressa
EMILIO SALGARI;emilio salgari
BEN HOROWITZ;ben horowitz
ALEX VASIES;alex vasies
JANET AHLBERG;janet ahlberg
ROBERT RADU MATEESCU;robert radu mateescu
CRISTINA MODREANU;cristina modreanu
BRENE BROWN;brene brown
NICHOLAS BEST;nicholas best
THOMAS A. HARRIS;thomas a harris
CRISTIAN LUCA;cristian luca
MARINA TADIELLO;marina tadiello
CRISTINA ILIAS;cristina ilias
SIMONA IONITA;simona ionita
WILLIAM POTTER;william potter
MARK FORSYTH;mark forsyth
IULIA BURLAC;iulia burlac
STELIAN POSTEA;stelian postea
GENEVIEVE DAMAS;genevieve damas
IOAN GROSESCU;ioan grosescu
JABRA IBRAHIM JABRA;jabra ibrahim jabra
IRINA KUGLAY;irina kuglay
CONSTANTIN TOMA;constantin toma
ANDREI AVRAM;andrei avram
JASON REYNOLDS;jason reynolds
DONALD B. CARROLL;donald b carroll
COSTIN CIORA;costin ciora
K.G.M;kgm
ILINCA STROE;ilinca stroe
CARISSA BROADBENT;carissa broadbent
GHEORGHE POPA-LISSEANU;gheorghe popalisseanu
EFIM TARLAPAN;efim tarlapan
MIRCEA TUGLEA;mircea tuglea
RADU CARP;radu carp
PAUL BROWN;paul brown
DAVID LAGERCRANTZ;david lagercrantz
JERRY SPINELLI;jerry spinelli
RUTH GOODMAN;ruth goodman
SOFIA RADUINEA;sofia raduinea
AURA B. LUPU;aura b lupu
ELLEN ALPSTEN;ellen alpsten
LORAL LANGEMEIER;loral langemeier
SUSAN CHOI;susan choi
NICK REDFERN;nick redfern
VLADIMIR SAROV;vladimir sarov
CARMEN ADRIANA GHEORGHE;carmen adriana gheorghe
ATTILIO CASSINELLI;attilio cassinelli
GHEORGHE PIPEREA;gheorghe piperea
ALBERT EINSTEIN;albert einstein
JANET FITCH;janet fitch
LIVIU REBREANU;liviu rebreanu
MARK BENECKE;mark benecke
LESLYE WALTON;leslye walton
CELINA GHYKA;celina ghyka
CRISTIAN SOCOL;cristian socol
CHARLES CROS;charles cros
ACHILLE MBEMBE;achille mbembe
DAVID WALLIAMS;david walliams
RUDI HAIG;rudi haig
DAN MUNTEANU COLAN;dan munteanu colan
DRAGOS BOTA;dragos bota
PROF. DR. AL SIEBERT;prof dr al siebert
CAZ BUCKINGHAM;caz buckingham
NICOLETA NEDELESCU;nicoleta nedelescu
CRISTIAN CIOCAN;cristian ciocan
DORU IONESCU;doru ionescu
EVIE WOODS;evie woods
MIRCEA M. TOMUS;mircea m tomus
BENJAMIN CHAUD;benjamin chaud
NONI EMIL IORDACHE;noni emil iordache
ANTOINE COMPAGNON;antoine compagnon
JEAN CHEVALIER (COORD.);jean chevalier coord
JOJO MOYES;jojo moyes
DAVID SAFIER;david safier
ELENA BONTEA;elena bontea
RADU OLTEAN;radu oltean
DAN ARIELY;dan ariely
REESE WITHERSPOON;reese witherspoon
JONNAERT PHILIPPE;jonnaert philippe
ALAIN LECLERCQ;alain leclercq
RONEN BERGMAN;ronen bergman
ANODEA JUDITH;anodea judith
JEREMIE PICHON;jeremie pichon
MIGUEL MOREY;miguel morey
GEORGE CRISTIAN MAIOR;george cristian maior
TEODOR BURADA;teodor burada
ROBYN L. GOBIN;robyn l gobin
DOUGLAS PRESTON;douglas preston
MARIA COSMINA DRAGOMIR;maria cosmina dragomir
ROXANA MIHALCEA;roxana mihalcea
DANION VASILE;danion vasile
J. M. MIRO;j m miro
A.J. BOND;aj bond
ALFRED N. WHITEHEAD;alfred n whitehead
ADRIAN NEACSU;adrian neacsu
EMIL HUREZEANU;emil hurezeanu
FIONA VALPY;fiona valpy
EUGEN ROTARU;eugen rotaru
RALUCA VADUVA;raluca vaduva
ALLAN AHLBERG;allan ahlberg
VIOREL CUCU;viorel cucu
LENKA CHYTILOVA;lenka chytilova
ION TRAIAN STEFANESCU;ion traian stefanescu
CARMEN PETRESCU;carmen petrescu
TESSA BAILEY;tessa bailey
COSMIN BUDEANCA;cosmin budeanca
COSTEL GILCA;costel gilca
MIHAI PETIAN;mihai petian
HORIA C. MATEI;horia c matei
PHILIPPE AURIOL;philippe auriol
EMILY STONE;emily stone
ANTHONY EVERITT;anthony everitt
LEXI RYAN;lexi ryan
JOSE A. RODRIGUEZ JR.;jose a rodriguez jr
JAY J. VAN BAVEL;jay j van bavel
STEVEN PRESSFIELD;steven pressfield
ION MANZATU;ion manzatu
PAUL FEVAL;paul feval
BOGDAN BRATESCU;bogdan bratescu
INAZO NITOBE;inazo nitobe
JIANU DANIEL;jianu daniel
VLADIMIR MOROZAN;vladimir morozan
IACOB IONELA SORINA;iacob ionela sorina
MICHELLE OBAMA;michelle obama
A. ESMEE;a esmee
YAA GYASI;yaa gyasi
CHARLOTTE GROSSETETE;charlotte grossetete
PETER A. LEVINE;peter a levine
OCTAVIAN HERTA;octavian herta
CHRISTIAN TIELMAN;christian tielman
MARK FELTON;mark felton
MELODY BEATTIE;melody beattie
ADRIANA JDERU;adriana jderu
MARK TWAIN;mark twain
LEVIN MEYER;levin meyer
SEAN VAN RAEPENBUSCH;sean van raepenbusch
NOEMINA CAMPEAN;noemina campean
LUIS MOYA ALBIOL;luis moya albiol
OCTAV PANCU-IASI;octav pancuiasi
VICTOR MARTIN;victor martin
MARTIN DUGARD;martin dugard
ALLAN PEASE;allan pease
EMIL STRAINU;emil strainu
CECILE MARBEHANT;cecile marbehant
LIZ FOSSLIEN;liz fosslien
MIHAI COTOVANU;mihai cotovanu
S.E. PHILIPS;se philips
DUILIU ZAMFIRESCU;duiliu zamfirescu
MARY FILED BELENKY;mary filed belenky
ANA ANDREESCU;ana andreescu
HANNA SORENSEN;hanna sorensen
ANA WELLER;ana weller
DANA GHEORGHIU;dana gheorghiu
ALBERTO MORAVIA;alberto moravia
BADILITA CRISTIAN;badilita cristian
ION BUTNARU;ion butnaru
JANE RANSOM;jane ransom
ERIC R. KANDEL;eric r kandel
BEN STEPHENSON;ben stephenson
MIHAELA TAPESCU;mihaela tapescu
NEVILLE ASTLEY;neville astley
VLAD ZAMFIRESCU;vlad zamfirescu
ANNA TODD;anna todd
ANN VOSKAMP;ann voskamp
MIHAELA PUSCAS;mihaela puscas
SANDRINE DUMAS ROY;sandrine dumas roy
ADRIAN NASTASE;adrian nastase
PIERDOMENICO BACCALARIO;pierdomenico baccalario
ERVIN SZEKELY;ervin szekely
DANI ROCKHOFF;dani rockhoff
VALENTINA BARABAS;valentina barabas
CHARLOTTE GUILLAIN;charlotte guillain
CLIVE CUSSLER;clive cussler
DANA CONSTANTIN;dana constantin
MARLIESE AROLD;marliese arold
DIANA GEACAR;diana geacar
WANG XIONG;wang xiong
ASA HELLBERG;asa hellberg
JONATHAN LEHMANN;jonathan lehmann
ALEXANDRU JOSU;alexandru josu
BYRON BURTON;byron burton
FLAVIA COSMA;flavia cosma
IOAN BOILA;ioan boila
SAVATIE BASTOVOI;savatie bastovoi
CAT LE BLANC;cat le blanc
JACOB F. FIELD;jacob f field
MICHAEL PEINKOFER;michael peinkofer
ZBIGNIEW HERBERT;zbigniew herbert
ION DELEANU;ion deleanu
GABRIEL KLIMOWICZ;gabriel klimowicz
GABRIELA BARBU;gabriela barbu
IONEL NECULA;ionel necula
GEOFF ROLLS;geoff rolls
APRIL JONES PRINCE;april jones prince
ANGELA PRECUP;angela precup
MARY ROBINETTE KOWAL;mary robinette kowal
AMY MYERS;amy myers
CRAIG NEWMAN;craig newman
GEORGETA POP;georgeta pop
NATALIA B. TETERIATNIKOV;natalia b teteriatnikov
BELLA ANDRE;bella andre
CINZIA DEMI;cinzia demi
DESCARTES;descartes
CORINA OZON;corina ozon
MIHAI BANCIU;mihai banciu
LUCIAN DINCA;lucian dinca
MARCEL MALUT;marcel malut
MARION WILLIAMSON;marion williamson
ANDRZEJ NIEMOJEWSKI;andrzej niemojewski
MEREDITH MACARDLE;meredith macardle
SAM GAYTON;sam gayton
DIANA RICHARDSON;diana richardson
MIOARA BAHNA;mioara bahna
ISABELA STANGU;isabela stangu
ROM BRAFMAN;rom brafman
LUCIAN DAN TEODOROVICI;lucian dan teodorovici
TEMBI LOCKE;tembi locke
ANTON CARAGEA;anton caragea
CORNELIU CAZACU;corneliu cazacu
SASKIA SARGINSON;saskia sarginson
JENNIFER BREHENY WALLACE;jennifer breheny wallace
TERU MIYAMOTO;teru miyamoto
DANIEL GRADINARU;daniel gradinaru
TIM FLANNERY;tim flannery
BERNARD MINIER;bernard minier
HELEN MCGUINNESS;helen mcguinness
DIMITRIE BOLINTINEANU;dimitrie bolintineanu
CEZAR HELMIS;cezar helmis
MONICA SWEENEY;monica sweeney
DAVID SIMON;david simon
EDITH HAMILTON;edith hamilton
MIKE ROBBINS;mike robbins
WIM HOF;wim hof
CRISTINA IANCULESCU;cristina ianculescu
SILVIA BITERE;silvia bitere
DINKO KREHO;dinko kreho
JEFF WALKER;jeff walker
ION MURESAN;ion muresan
ANTHONY ROBBINS;anthony robbins
GABOR MATE;gabor mate
PAULA BALAN;paula balan
MADELINE LEVINE;madeline levine
FLAVIUS ARDELEAN;flavius ardelean
SHAUN USHER;shaun usher
OLIVER SACKS;oliver sacks
PARINTELE NECULA;parintele necula
ALEXANDRU PALEOLOGU;alexandru paleologu
DAN C. DAVID;dan c david
SHERYL EBERLY;sheryl eberly
CHRISTOPHER PAOLINI;christopher paolini
DINO CAMPANA;dino campana
ARNO STROBEL;arno strobel
JEREMY BLACK;jeremy black
CRISTIAN ENGLERT;cristian englert
RALUCA SCRIDON;raluca scridon
ARETA DUMITRESCU;areta dumitrescu
DING CHAO;ding chao
ADRIANA RIGUTTI;adriana rigutti
LARA GAL;lara gal
CARMEN CRISTINA RUNCEANU-ALBU;carmen cristina runceanualbu
BOGDAN CRISTIAN TUDOSE;bogdan cristian tudose
NATSUME SOSEKI;natsume soseki
TERRY JONES;terry jones
FREDRIK BACKMAN;fredrik backman
JONATHAN LITTELL;jonathan littell
SABINE STADING;sabine stading
BRUNHILDE POMSEL;brunhilde pomsel
TATIANA ERNUTEANU;tatiana ernuteanu
TIM CANTOPHER;tim cantopher
ANTHONY CAPELLA;anthony capella
ALEXANDRU PASCANU;alexandru pascanu
VICTOR MIHAI ENACHE;victor mihai enache
THAIS VANDERHEYDEN;thais vanderheyden
MIRCEA CONSTANTINESCU;mircea constantinescu
RODICA POPA;rodica popa
ANDREI DOBOS;andrei dobos
BILL NYE;bill nye
STEFAN TIRON;stefan tiron
CAROLINE LEPAGE;caroline lepage
JOHANNA LINDSEY;johanna lindsey
ION GHEORGHEDIAC;ion gheorghediac
MARGAUX BERGEN;margaux bergen
REMUS PRICOPIE;remus pricopie
CORNEL IONESCU;cornel ionescu
CLAUDIA RITTER;claudia ritter
SIMONA SUMAN;simona suman
MONICA AMALIA RATIU;monica amalia ratiu
ANDREEA POPA;andreea popa
STEVEN GERRARD;steven gerrard
LUCY BROWNRIDGE;lucy brownridge
CONSTANTIN PETREA;constantin petrea
STEFANIA KORY CALOMFIRESCU;stefania kory calomfirescu
LUCIA BERLIN;lucia berlin
ROMULUS DAN NICOARA;romulus dan nicoara
NINO HARATISCHWILI;nino haratischwili
GAIL REICHLIN;gail reichlin
DANIEL DAIAN;daniel daian
MARIUS FLORIAN;marius florian
ELENA VACARESCU;elena vacarescu
MELANIE WATT;melanie watt
STEFAN ROMANO;stefan romano
HARRIET MUNCASTER;harriet muncaster
HEATHER MARSHALL;heather marshall
CEZAR PAUL-BADESCU;cezar paulbadescu
MAURICE PALEOLOGUE;maurice paleologue
LAZAR CARJAN;lazar carjan
HELENE HANFF;helene hanff
RADU PRODAN;radu prodan
N.D. POPESCU;nd popescu
DEXTER DIAS;dexter dias
CLARISSA PINKOLA ESTES;clarissa pinkola estes
HERMANN NEUBACHER;hermann neubacher
DORIN STEFANESCU;dorin stefanescu
TEODOR SANDU;teodor sandu
ARNAUD MARET;arnaud maret
CLAUDIA PARTOLE;claudia partole
CORMAC JAMES;cormac james
SIMONA - GRAZIA DIMA;simona  grazia dima
SIMONA MIHUTIU;simona mihutiu
ELIF SHAFAK;elif shafak
TOLDI BENCE;toldi bence
VIRGIL CIOBANU;virgil ciobanu
LUIZA BARCAN;luiza barcan
GABRIELA TATARAU;gabriela tatarau
CEZAR MEREUTA;cezar mereuta
BYRON SHARP;byron sharp
RADU PATRASCU;radu patrascu
PHIL CUMMINGS;phil cummings
PETRU IONESCU;petru ionescu
URSEL SCHEFFLER;ursel scheffler
MIRCEA MUTHU;mircea muthu
RAEL ISACOWITZ;rael isacowitz
MIRCEA TOMUS;mircea tomus
ADAM RUTHERFORD;adam rutherford
CRISTINA VREMES;cristina vremes
GHEORGHE NEDICI;gheorghe nedici
ADRIAN COJANU;adrian cojanu
DUMITRU ALMAS;dumitru almas
MIHAI MOISE;mihai moise
SWAMI SHIVANANDA;swami shivananda
THOMAS MONTASSER;thomas montasser
MAGDA TEODORESCU;magda teodorescu
IOAN BIRIS;ioan biris
HEATHER MORRIS;heather morris
IOANA NICOLETA GHEBERTA;ioana nicoleta gheberta
MARIUS TURDA;marius turda
ION GH. DUCA;ion gh duca
EMILIA AJULE;emilia ajule
CARLOS L' ABBATE;carlos l abbate
SHIRLEY HUGHES;shirley hughes
PAVLOS MATESIS;pavlos matesis
MIHAELA URSA;mihaela ursa
GUDRUN HETTINGER;gudrun hettinger
MARCEL D. CIUCA;marcel d ciuca
BARBARA TAYLOR BRADFORD;barbara taylor bradford
ALEXANDRU EMIL M.;alexandru emil m
DANIEL PENNAC;daniel pennac
BOGDAN SUCEAVA;bogdan suceava
NIMSDAI PURJA;nimsdai purja
TOM ROCKMORE;tom rockmore
MARC BOSQUET;marc bosquet
KELLY MOORE;kelly moore
REBECCA ROSS;rebecca ross
EFTIMIE;eftimie
MARTIN M. ANTONY;martin m antony
LIVIU TOFAN;liviu tofan
ADRIANA CRACIUNESCU;adriana craciunescu
WALLACE D. WATTLES;wallace d wattles
JOSEPH ELLIOTT;joseph elliott
FRATII PURITATII;fratii puritatii
LEON DANAILA;leon danaila
DEMETRIO MARIN;demetrio marin
ANDREEA CONDEI;andreea condei
TILL THE CAT;till the cat
LINDA HOWARD;linda howard
DJAILI AMADOU AMAL;djaili amadou amal
ANDRE GIORDAN;andre giordan
MAGGIE MITCHELL;maggie mitchell
CIPRIAN APETREI;ciprian apetrei
GABRIELLE VINCENT;gabrielle vincent
ROMULUS RUSAN;romulus rusan
SCARLAT DEMETRESCU;scarlat demetrescu
RACHEL WILLIAMS, EMILY HAWKINS;rachel williams emily hawkins
RADU-SEBASTIAN UNGUREANU;radusebastian ungureanu
ION MUNTEANU;ion munteanu
ERIK J. LARSON;erik j larson
JAMES VAN PRAAGH;james van praagh
SINZIANA POPESCU;sinziana popescu
HENRYK SIENKIEWICZ;henryk sienkiewicz
STEFAN PACEARCA;stefan pacearca
ELISABETH DE FONTENAY;elisabeth de fontenay
SELVARAJAN YESUDIAN;selvarajan yesudian
VALENTINA CAMERINI;valentina camerini
NORMAN E. ROSENTHAL;norman e rosenthal
OLGA DELIA MATEESCU;olga delia mateescu
JOSEPH CHILTON PEARCE;joseph chilton pearce
CHRISTIANE WITTENBURG;christiane wittenburg
EDGAR WALLACE;edgar wallace
OANA BOSCA MALIN;oana bosca malin
MICHAEL LEDWIDGE;michael ledwidge
VASILE PONEA;vasile ponea
ADINA DINITOIU;adina dinitoiu
PAUL CLEAVE;paul cleave
DORU SCARLATESCU;doru scarlatescu
LAURA GEORGESCU;laura georgescu
DAVID DEIDA;david deida
HERBERT PUCHTA;herbert puchta
PASTOREL TEODOREANU;pastorel teodoreanu
MONICA MARGINEANU;monica margineanu
GRAHAM SWIFT;graham swift
ADAM STOWER;adam stower
JAMES JOYCE;james joyce
LILIANA NECHITA;liliana nechita
HENRI CHRETIEN;henri chretien
NARAN GHESER;naran gheser
PATRICIA LOVE;patricia love
THOMAS BREZINA;thomas brezina
WILL GUIDARA;will guidara
IOANA VIOLETA RUS;ioana violeta rus
MIHAIL SADOVEANU;mihail sadoveanu
ISABELLE FILLIOZAT;isabelle filliozat
KATJA RICHERT;katja richert
HELEN DOCHERTY;helen docherty
FLORIAN CRISTESCU;florian cristescu
DANIEL BARBU;daniel barbu
GABRIEL I. NASTASE;gabriel i nastase
DAVID CRAIG;david craig
ANTON PETROVSCHI BACOPIATRA;anton petrovschi bacopiatra
SILVAN TH. STANCEL;silvan th stancel
KATHARINA KILZER;katharina kilzer
ALEXANDRA ANDREWS;alexandra andrews
JONATHAN COE;jonathan coe
GHEORGHE JIANU;gheorghe jianu
V. HUSEYIN KAYA;v huseyin kaya
BOGDAN GHIU;bogdan ghiu
ANDRE MALRAUX;andre malraux
AURELIA BARBULESCU;aurelia barbulescu
CHRISTOPHER BOLLEN;christopher bollen
DUMITRU TUCULESCU;dumitru tuculescu
TEODOR BOTIS;teodor botis
DOSA DANIELA;dosa daniela
MIHAIL PETRU LUNGU;mihail petru lungu
GRIGORIE DE NYSSA;grigorie de nyssa
NANCY NEWMAN;nancy newman
ANDREEA BLANDU;andreea blandu
RAHMANINOV;rahmaninov
BRYAN LEE O'MALLEY;bryan lee omalley
PETE WALKER;pete walker
RABASH;rabash
TALI SHAROT;tali sharot
DAVID ROBSON;david robson
TUDOR DUMITRESCU;tudor dumitrescu
EMANUELA IGNATOIU SORA;emanuela ignatoiu sora
VASILISK DONICA;vasilisk donica
CATHERINE DE LANGE;catherine de lange
GABIJA TOLEIKYTE;gabija toleikyte
ANDREI VOICULESCU;andrei voiculescu
DORU ENACHE;doru enache
MALCOLM BRABANT;malcolm brabant
RADU SERBAN;radu serban
OTTO RANK;otto rank
CRISTINA CENTEA;cristina centea
ALEXE THEODOR GABRIEL;alexe theodor gabriel
HEATHER HAUPT;heather haupt
JEN BEAGIN;jen beagin
SAUL KRIPKE;saul kripke
ZAHARIA ZAHAROU;zaharia zaharou
SIBYLLE VON OLFERS;sibylle von olfers
ANCA CORDUBAN;anca corduban
PETER HANDKE;peter handke
RUXANDRA BURCESCU;ruxandra burcescu
ANA MARIA PETRESCU;ana maria petrescu
ULYSSE DE MARSILLAC;ulysse de marsillac
SIMONA POCLID;simona poclid
JIM COLLINS;jim collins
FULCANELLI;fulcanelli
NATE ZINSSER;nate zinsser
VICTORIA VAZQUEZ;victoria vazquez
AVANU GEORGE;avanu george
IOAN POP DE POPA;ioan pop de popa
NICOLAE EMILIAN DRANCA;nicolae emilian dranca
TINTO BRASS;tinto brass
STEPHANIE M. KRIESBERG;stephanie m kriesberg
ALEX MAROIU;alex maroiu
SU SHUYANGU;su shuyangu
DIANA ALZNER;diana alzner
CORNEL DIMOVICI;cornel dimovici
GIDO ATTILA;gido attila
RICHARD KEARNEY;richard kearney
KRISTEN A. FEEMSTER;kristen a feemster
ALMA CORNEA IONESCU;alma cornea ionescu
CRISTINA BUJOR;cristina bujor
ZORIN ZAMFIR;zorin zamfir
STELIAN TANASE;stelian tanase
MAGOR CSIBI;magor csibi
COLETTE HANICOTTE;colette hanicotte
KATHERINE WRIGHT;katherine wright
GENEVIEVE PELLETIER;genevieve pelletier
OLIVER HO;oliver ho
PIERRE RICONO;pierre ricono
COSMIN NEIDONI;cosmin neidoni
R.H. CHARLES;rh charles
CAREN PEETERS;caren peeters
NANDIKA CHAND;nandika chand
CARLOS BUSQUETS;carlos busquets
NICOLAE LABIS;nicolae labis
MIHAI OPRIS;mihai opris
MARTA TRANCU RAINER;marta trancu rainer
LAURA HUANG;laura huang
OANA POPESCU;oana popescu
NIKI GALACTION;niki galaction
DEVIN DENNIE;devin dennie
HENRY DE MONTHERLANT;henry de montherlant
MIHAIL VAKULOVSKI;mihail vakulovski
VIRGIL DIACONU;virgil diaconu
ALEX MIHAI STOENESCU;alex mihai stoenescu
DAVE ASPREY;dave asprey
STEPHEN DAVIS;stephen davis
FLORIN LOGRESTEANU;florin logresteanu
LILIANA MERCIOIU POPA;liliana mercioiu popa
DOREEN CRONIN;doreen cronin
OLGA CAPATANA;olga capatana
RODRIGO GUTIERREZ DIAZ;rodrigo gutierrez diaz
GREER HENDRICKS;greer hendricks
JOEL DE ROSNAY;joel de rosnay
JULIA BOEHME;julia boehme
SWAMI SARADANANDA;swami saradananda
ALEIX CABRERA;aleix cabrera
LORRAINE HEATH;lorraine heath
IOAN D. CHIRESCU;ioan d chirescu
TRAIAN T. COSOVEI;traian t cosovei
DAN NEGARA;dan negara
FLORENCE MORSE KINGSLEY;florence morse kingsley
EVE RODSKY;eve rodsky
HAL RUNKEL;hal runkel
ISADORA DUNCAN;isadora duncan
RUXANDRA SARARU;ruxandra sararu
SARAH VAUGHAN;sarah vaughan
BENITO PEREZ GALDOS;benito perez galdos
LAURA LIPPMAN;laura lippman
ANTONIO SKARMENTA;antonio skarmenta
MARIA LUIZA MANEA;maria luiza manea
PETRE OTU;petre otu
RABINDRANATH TAGORE;rabindranath tagore
JOANN ROSS;joann ross
NINA GHEORGHIU;nina gheorghiu
CRISTIAN CONSTANTIN;cristian constantin
ANNE DUFOUR LAURENCE WITTNER;anne dufour laurence wittner
CEM SELCEN;cem selcen
CARLA BERTOLLI;carla bertolli
EDDIE JAKU;eddie jaku
JOHN C. MAXWELL;john c maxwell
VIKTOR SCHAUBERGER;viktor schauberger
JOEL SCHWARTZBERG;joel schwartzberg
YANN ROUGIER;yann rougier
DAN PAVEL;dan pavel
GHEORGHE URZICA;gheorghe urzica
ANDRAS SZUNYOGHY;andras szunyoghy
ADAM FERNER;adam ferner
TANIA MAZZARELLO;tania mazzarello
ILIE BARANGA;ilie baranga
V.E. SCHWAB;ve schwab
THERESA MACPHAIL;theresa macphail
IRINEU DE LUGDUNUM;irineu de lugdunum
JILL SANTOPOLO;jill santopolo
MIRCEA COVIC;mircea covic
KEVIN SANDS;kevin sands
SORIN GOG;sorin gog
CRISTIAN LICA;cristian lica
RODICA NAGY;rodica nagy
RODICA GRIGORE;rodica grigore
ADRIAN PAPARUZ;adrian paparuz
AURELIA CIOBANU;aurelia ciobanu
FEDERICO GARCIA LORCA;federico garcia lorca
ELIZABETH MACNEAL;elizabeth macneal
ALINA DORLE;alina dorle
FLORIN BUDEA;florin budea
ALICE DEVILLE;alice deville
HEDVIG VARGA;hedvig varga
BILL O'REILLY;bill oreilly
STEPHANIE PERKINS;stephanie perkins
MARIE AUBERT;marie aubert
TANA FRENCH;tana french
MANOLE NEAGOE;manole neagoe
HENRY MAVRODIN;henry mavrodin
IOANA IUNA SERBAN;ioana iuna serban
KEVIN HOGAN;kevin hogan
LUCIE HEMMEN;lucie hemmen
LEONID DIMOV;leonid dimov
IANCU GUDA;iancu guda
NOVA RILEY;nova riley
JAMES BALDWIN;james baldwin
DAVID RICHO;david richo
STEPHEN SANDER;stephen sander
CHARLOTTE MCCONAGHY;charlotte mcconaghy
RENATA N. DOBRE;renata n dobre
ANTONIO PADILLA;antonio padilla
JEFF CAVINS;jeff cavins
ANNA RUHE;anna ruhe
LIVIA DIMULESCU;livia dimulescu
G.P. VOLCEANOV;gp volceanov
GHEORGHE VIDICAN;gheorghe vidican
FRANTZ FANON;frantz fanon
THAO DOAN;thao doan
SIMONE VAN DER VLUGT;simone van der vlugt
LACRAMIOARA GETA DIMULETE;lacramioara geta dimulete
H.E. BATES;he bates
ANDRE ACIMAN;andre aciman
MIHAIL GORBACIOV;mihail gorbaciov
VIJAY GOVINDARAJAN;vijay govindarajan
BRINDUSA ARMANCA;brindusa armanca
MIKE MAIHACK;mike maihack
TEODOR O. GHEORGHIU;teodor o gheorghiu
ENRIQUE VILA-MATAS;enrique vilamatas
VIRR PAUL;virr paul
MADONNA;madonna
CHICO XAVIER;chico xavier
NIC POPESCU;nic popescu
NICU IONEL SAVA;nicu ionel sava
CAROLINE & VIRGINIE;caroline  virginie
FREDERIC VITOUX;frederic vitoux
ALEXANDER SCHNELL;alexander schnell
ALEXANDRU POPA;alexandru popa
ION ANDREI PUICAN;ion andrei puican
RUXANDRA CESEREANU;ruxandra cesereanu
MAX SEECK;max seeck
BIANCA BUJOR;bianca bujor
SIR STEVE STEVENSON;sir steve stevenson
HARRIET RUSSELL;harriet russell
MARINA STEPNOVA;marina stepnova
JIM ROHN;jim rohn
TUDOR RUNCANU;tudor runcanu
ROBERT R. PROVINE;robert r provine
KRISTIN HANNAH;kristin hannah
DRABANT ANDRAS;drabant andras
DORU CICA;doru cica
KEVIN MACDONALD;kevin macdonald
MIHAIL BULGAKOV;mihail bulgakov
SERENELA GHITEANU;serenela ghiteanu
NICOLE HERR;nicole herr
JOHN W. BUDDY HOBART;john w buddy hobart
LUCIANA CIUCHITA;luciana ciuchita
GABOR BANKUTI;gabor bankuti
ANGELA HONDRU;angela hondru
JEFF GOINS;jeff goins
OVIDIU BIRLEA;ovidiu birlea
NICOLETA IONESCU;nicoleta ionescu
MARIA TURTSCHANINOFF;maria turtschaninoff
ZAHI HAWASS;zahi hawass
DORIN PETRISOR;dorin petrisor
COSTIN POPA;costin popa
CARMEN-ALINA GOHOREANU;carmenalina gohoreanu
ROBERT GREENE;robert greene
NICOLAE BATZARIA;nicolae batzaria
ION PETRICA;ion petrica
TOM PERROTTA;tom perrotta
STEFAN GUGURA;stefan gugura
H. G. WELLS;h g wells
RUEDIGER SCHACHE;ruediger schache
ANNE POPET;anne popet
PATRICK VERNUCCIO;patrick vernuccio
IOAN ARMEANU;ioan armeanu
ELAN MASTAI;elan mastai
DAVID FOSTER WALLACE;david foster wallace
WAKIKO SATO;wakiko sato
KATHY KORDALIS;kathy kordalis
NOAH GORDON;noah gordon
GABRIELA TURCULETU;gabriela turculetu
MONICA STAN;monica stan
SUZANNE CHIEW;suzanne chiew
ADRIAN G. ROMILA;adrian g romila
WEINA DAI RANDEL;weina dai randel
ALEX MARWOOD;alex marwood
LINDSAY C. GIBSON;lindsay c gibson
PAUL NEWMAN;paul newman
GABRIELA GRIGORE;gabriela grigore
IOAN LAZAR;ioan lazar
LOREDANA IONASCU ANDREI;loredana ionascu andrei
JONNY THOMSON;jonny thomson
ANDREI OCTAVIAN PARASCHIVESCU;andrei octavian paraschivescu
CAROL READ;carol read
KAROLINA SZEGHY;karolina szeghy
PASCAL JOUSSELIN;pascal jousselin
JEAN GRONDIN;jean grondin
MYRIAM MARBE;myriam marbe
TURLEA STELIAN;turlea stelian
IOAN HUMA;ioan huma
MICHAEL CONNELLY;michael connelly
ISABELA NICOARA;isabela nicoara
GLORIA FOSSI;gloria fossi
DANIEL BULAI;daniel bulai
WOLFRAM EILENBERGER;wolfram eilenberger
ROSA VENTRELLA;rosa ventrella
VASILE GRIBINCEA;vasile gribincea
IMMANUEL KANT;immanuel kant
GERARD KREMER;gerard kremer
LAURA IOANA TOADER;laura ioana toader
ANDREI BIRSAN;andrei birsan
SUN BIN;sun bin
