Author,Author_Std
"Renus Berbig, Steffi Wohner",albert s rossi
"Paul Fleischman, Bagram Ibatoulline",jujja wieslander tomas wieslander
"Noriko Ueno, Yoshio Nakae",r j palacio
Catherine Maurice,brigitte paul
"Michael Eric Dyson, Michelle Goldberg, Stephen Fry",sylvie misslin fabien ockto lambert
Gary John Bishop,miguel a vallejo laura vallejoslocker
Steven Butler,m niculescu p tipordei
Jean-Christophe Rufin,nina rotaru aurelia fierascu marilena mirabela dobre
Horia-roman Patapievici,adya c ennsah
Maria Cristiana Tudose,carmen moreno rosset
Doina Cornea,jan kochanowski
Niimi Nankichi,dumitru galesanu
Dominique Labarriere,jeff hawkins
Elif Batuman,rachel poulton
Agnes Grunwald-Spier,vicky barker natalie costa beth cox
"Celine Santini, Vendula Kachel",arthur j magida
"Judi Barrett, Ron Barrett",balvinder sidhu
Evelyn C. Rysdyk,william dalrymple anita anand
Dionisios Tambakis,andreirazvan lupu
"Frank Camuso, Jay Lynch",smaranda angheni
"Debi Gliori, Alison Brown",laurentiu sorescu
"Aurel I. Rogojan, Dan Andronic",eduard traian nicolau
Costel-Dobre Chites,carmen turlea claudiu cicea corina marinescu
Marius Constantin,florian marian simonca
Cristina Stefan,valeria salome jacques salome
Adriana Costachescu,kim hankinson jenny jacoby
"Elena Diana Nedelcu, Anca Nedelcu",judy batalion
Mihaela Miu,anna zaires
"Bianca Buca, Alina Moldovan, Diana Mihaila, Dana Lupsa",herbert puchta gunter gerngross peter lewisjones bianca popa
Ghetu Gheorghe,teodor p simion
"Herve Le Goff, Christine Beigel",victoria fox
Corina Finta,magda marin
Tania Mazzarello,doina gavrila
Silviu Iliuta,maria dolores prieto sanchez carmen ferrandiz garcia
Marius Conkan,olga barroso braojos
Stracula Attila,viorica zagorodniuc natalia zotea ecaterina schimbator lucia mihaila tatiana tcaci
Valerie Bowman,micleusanu m
Alex T. Smith,magdalena coman aurelia barbulescu
Ursula Vernon,christian tielmann zapf
Ulrike Raiser,john rw stott
"Henriette Wich, Betina Gotzen-Beek",joelle tourlonias andrea schutze
Luca Di Fulvio,david gooding
Florian Bichir,irina zamfirache
"Mirela Carmen Dobrila, Codrin Macovei",guido scarabottolo
Aleksandr Puskin,anja c andersen anna blaszczyk frances andreasen osterfelt
Lidia Bora,teresa porcella
"Frances Taylor, Jinger Prosser, Jaqueline Krohn",nicholas a christakis
Cornelia Grosu-Soare,jan kudlacek milena lukesova
Silviu Al. Balota,dumitrudaniel serban
Brunno Livadaru,daniela bortea
Ramona Onisor Iftime,adriana saftoiu
Maya Ivona,ioan muraru elena simina tanasesc
Ion Traian Stefanescu,cristian muntean cosmin neidoni
Janet G. Woititz,akiko hayashi yoriko tsutsui
Irina Forgaciu,elenamura nedelea estera tintesan
L.S. Hilton,chriss d ross
"Raluca Poenaru, Diana Barbu",valer donca
Edward H. Julius,vascan bianca stefania
Andreas Fischerauer,livia tulbureguna
"Irina Terecoasa, Nicoleta Ciobanu",violeta barbu
"Manuel Stanescu, Flavius Nicolae Roaita",john retcliff
Lyana Galis,tm islamov ta pokivailova
Mariana Tapus,dr ann louise gittleman
Meir Schneider,rosa m curto nuria roca
Shelley Pearsall,david levithan jennifer niven
"Uli Geisler, Gunther Jakobs",maria tothne libor
Steven Pinker,lucas lacasa
Joel C. Rosenberg,martha c nussbaum
"Charlotte Habersack, Sabine Buchner",anna james
John Joven,scott lenga harry lenga
"Isabel Abedi, Ana-Maria Weller",koichiro kashima maria jose ferrada
"Silvia Mirsan, Dan-Paul Marsanu",amy newmark jack canfield mark victor hansen
Aaron J. Klein,marie cardinal
"Elena Musel, Cerasela Popa",manuel puig
"Cecilia Iliescu, Alina Popescu",lucian ivanov nicolae ivanov
Jutta Bauer,enrique g fernandezabascal
"Emmanuelle Polimeni, Joelle Dreidemy",teodoradrian morartriandafil
Svetlana Lokhova,michele zanini gary hamel
Nicole C. Vosseler,jens waschke friedrich paulsen
"Stefan Smarandoiu, Marius Perianu, Catalin Stanica",adrian mutu
Ion Popa,af steadman
Connie Glynn,catalina hasotti
"Charlotte Poussin, Marie Ollier",alexandru florian ana barbulescu
"Charlotte Guillain, Yuval Zommer",vlad florentin drinceanu daniel petriceanu costeldobre chites
"Susanne Roth, Detlef Koenig, Lothar Seiwert",cristina bujor veronica marit
Adelina Fleva,paulette kouffman sherman
Dorin Cozan,liz pichon
Neil Gaiman,mia cassany beatriz castro
Jeanne Siaud-Facchin,yamazaki kore
Razvan Andrei,sylvaine auriol
Alexandru Botoroga,kristina tracy deepak chopra
Meister Eckhart,nick laird zadie smith
"Marius Turda, Maria Sophia Quine",anna cerasoli
"Stefania Antonovici, Alice Ileana Gitan, Daniela Trifu",petre nachila ana carstoveanu ion nica
Bobby Duffy,juliusz slowacki
Mackenzi Lee,cristina dobreanu nedu
"Andrea Erne, Wolfgang Metzger",ioan alexandra diaconu
Ionela Raluca Barbu,taro gomi
Silvia Ursache-Brega,mark granovetter
Bogdan Suceava,mariana hogas
Ciprian Porumbescu,ryan gingeras
Jennifer Moore-Mallinos,paul noth
Alfred Gerstenberg,scott odell
Katie Daynes,jane yolen
Eva Schumacher,nikayla devin
Maud Ankaoua,simeon de daibabe
"Vendula Kachel, Celine Santini",origen
Maurice Sendak,madalina stan ioana constantin
Andra E. Dragomir,vitali konstantinov
Karlfried Graf Durckheim,tania v
Lesley Francis,roberto
"Eugenio Carmi, Umberto Eco",minouche shafik
"Aurelie Blanz, Nathalie Delebarre",vladislav palamarciuc
Alina Caraghin,alexandrumihail nita
Mariela Michelena,nicolae nicau
Nicolas Barreau,rosa m curto aleix cabrera
"Irene Cohen-Janca, Maurizio A.C. Quarello",catherine metzmeyer
Sofia Samatar,dorel tataru
Izidor,simon monahul
Heinrich Boll Stiftung,jeremy vine
Tudor-Tim Ionescu,andreeamaria preda
Jeff Smith,patricia maclachlan
Serghei Esenin,chantal deltenre
"Randolph L. Braham, Zoltan Tibori Szabo",jeneva rose
Kristine Lazar,octavia peta
Scott P. Sells,halaszszabo klaudia sillinger nikolett
Iulian Comanescu,alice georgescu
Cora Harrington,raluca stancu
Dana Heuberger,gavin jackson
Christopher D. Wallis,liviaelena munteanu
Elizabeth Macneal,sorin mocanu
Elena Scarlat,ken keyes jr
Philippe Barraque,viorica covalschi
Iulia Camelia Liberis,cosmin gabriel pacuraru
"Adrian Victor Vank, Adriana Bogatu",gaia vince
Petruta Petre,alexandru ciubotariu alin ciupala
"Cristian Badilita, Sorin Ilfoveanu",philip g zimbardo michael r leippe
Jane Hissey,sebastian dragan
Sidonia Dragusanu,petru sebastian plesa
"Bruce Fisher, Robert Alberti",augustus otto
Liviu Stanila,denisa macarescu
Ion Bulborea,morgan hexner
Cristian Delcea,meghan cox gurdon
"Zelmira Szabo, Victoria Patrascu",valentina maselli
"Traian Ungureanu, Emanuel Tanjala",maud fontenoy
Caroline Kepnes,aurel stefan alexandrescu
"Michael Ende, Daniela Chudzinski",victor cilinca
G. Ionescu-Nica,petre nechita
Tiberiu Roth,anca tirca
Alex Woolf,victor gabriel clatici elena clatici
Ana-Maria Grigore,pv marchesseau
Daniel Mitel,raymond jean
"Philippe Descamps, Jacques Marchetta, Corina Grigoriu",alexandru boroi gina negrut
"Razvan Socolov, Rene Frydman",judit berg
Cosmin Neidoni,kate robinson ken robinson
Maria Parr,vasile tepordei
Steve Levine,llewellyn vaughanlee
"Lewis Carroll, Tony Ross",tanguy greban
Keri Smith,j c mckeown
Alain Gree,ouyang ziyuan
Luminita Manole,paul kurtz
James Finn Garner,aaron gillies
Juliette Lalbaltry,aurel udeanu
"Constatntin Lupeanu, Lin Ting",laurie hawkes stephane garnier
Kurt Zeitzler,marion williamson xanna eve chown
Jean-Marie Ragon,camelia badulescu
Melissa Albert,cristian robert banu
Stuart Wilde,marcel karakalinul
Adrian Macho,ion bararu florin macesanu victor stoica corina dobrescu
"Jeremie Pichon, Benedicte Moret",iulian stanescu flavius mihalache
Myriam Marbe,benjamin powell robert lawson
Francisco Tarrega,cathryn l taylor
"Marian Ene, Ionut Popa",sam knight
Franciscus Mercurius Van Helmont,cornel harangus
Allan N. Schore,aleix cabrera vinyet montaner
Vitalie Ciobanu,nuria roca rosa m curto
Avery Neal,elenaruxandra ursache
Stefania Piazzino,adi dohotariu
"Catalina Stanca, Mihaela Ciapa, Doinita Miron",erwin messmer andrea maria keller andreas saurer
Mihai Cotovanu,ion pohoata delia elena diaconasu vladimir mihai crupenschi
Cristina Zarioiu,luigi garlando zlatan ibrahimovc
Christi Caldwell,julian barnes
Costica Voicu,magda patrolea
Walter Anderson,mauro orsatti
Roz Townsend,alex scheffler julia donaldson
"John S. Bradley, John D. Nelson",ahmet dastan
"Cristian Radu Nema, George Calin, Octav Ganea",charles schwab
Lorian Carsochie,remus jurj dan drosu saguna
Ilja Leonard Pfeijffer,michael heller james salzman
Ion Siscanu,bertie fraser david edmonds
"Sorin Mierlea, Iuliana Lazar, Ana Catalina Paun",anthony murphy
Simona Lungu,gioachino rossini
Alina Ionescu,nicolae chilf
"Crenguta Alexe, Stefan Pacearca, Otilia Brebenel, Mirela Mihaescu, Anita Dulman",nicolae kirculescu
"Anita Dulman, Otilia Brebenel, Mirela Mihaescu, Crenguta Alexe, Stefan Pacearca",feodor borodin
Marcu Toma,darran stobbart eddie reynolds alice james
"Ioan-Mircea David, Ionut Andrei Barbu, Selen Murad",sharon cameron
Anida Lasto,mick inkpen
Ionut Tene,anca ioana negru
Mircea Malut,nicola kinnear
Kerrigan Byrne,mihai epuran irina holdevici florentina tonita
"Zhong Bingzhang, Lu Weiping, Huang Xiuzhong",louie stowell alice james
Lucius Apuleius,platon p zubov
"Brunhilde Pomsel, Thore D. Hansen",carol ardeleanu
Cezar Cioaca,nichita manilov
Adrian Stoica,andraroxana trandafir valerian cioclei cristina rotaru
Carolyne Faulkner,vicky barker beth cox natalie costa
Andrei Pantu,natalie costa vicky barker beth cox
Mihaela-Emilia Marica,chantal akerman
Simon Ings,virginia feito
Sorin Lavric,chindris ioan iacob niculina
Robert Lazu Kmita,claudia gilia
Dimitrie N. Vernardakis,corneliu bente
"Cecilia Carja, Ioan-Aurel Pop",sandu raluca alexandra
Gary Richter,f wohlfahrt
Rene Laurentin,marine le gouvello jayaprakash gokul
Henri Lasserre,alexandru stan
Georges Bernanos,alimpie sevastian
Sergiu Ciocarlan,zhang chu
Satoe Tone,eduard tara clara toma
Michel Luchesi,marguerite tiberti capucine mazille
Marius Dorin Lulea,eliza bodoreranus zsuzsanna szvetelszky
"Daniella Prusse, Susanne Szesny",anca smarandache ioanida costache petra gelbart
Mirela Carmen Dobrila,matthew forsythe kirsten hall
Richard P. Feynman,james lebron
"Brigitte Weninger, Feridun Oral",andrew h knoll
"Gabriel Albu, Venera-Mihaela Cojocariu",robin roe
"Alina Popescu, Georgiana Gogoescu, Adela Apostolescu, Cecilia Maria Iliescu",jeannette walls
Giulio Cesare Dalla Croce,marius cristian ispas
"Alex Donovici, Cristina Donovici",alexandrina negru
Andrew Zurcher,iulia alexandra calma
Cornel Dinu,lucian diodiu
Gina Ford,pier vincenzo piazza
"Jonas Koffler, Neil Patel, Patrick Vlaskovits",emilian m dobrescu edith mihaela dobrescu
Marie Robert,daniela dandaratabacaru
C.D. Preda,tudor braticevici
"Katja Reider, Katja Senner",anca peiu
Rosalee De La Foret,maria alexandra maassen
Rosanne Parry,virginia evans jenny dooley
Bogdan Moldovan,vasile todor
Andra Samson,anton ilica
Raducu Ruset,gu yuxiu
Dick King Smith,tovah p klein
"Catalin Eugen Nachila, Petre Nachila",tatinana ancuta
Andrei-Lucian Puscasu,karen kleiman molly mcintyre
Cristian Em. Stefanescu,jenny jacoby kim hankinson
Calin Torsan,adrian lungu
"Eliza Reynolds, Sil Reynolds",mircea petean abhay k
Teofilact Al Bulgariei,anna wagenhoff sigrid leberer
"Gilles Fert, Klaus Nowottnick",deborah kespert
"Claudia Cojocaru, Catalin Nedelcu, Adrian Barbu",c dumitrescu
Emanuel Tanjala,se abramson
Dan Breaz,octavio pintos martin iannuzzi
Alain Leclercq,sofia nadejde
Samuel Segev,simona suhani
Robert O Neill,vinyet montaner aleix cabrera rosa m curto
Fabian Anton,aleix cabrera vinyet montaner rosa m curto
Flavio Fogarolo,anna bohm imke sonnichsen
Claudiu Stan,doina cetea
"Claudia Groza, Sorina Stefanescu",gheorghe iacob ovidiu buruiana
Toth Arpad,ingeborg bachmann
Marie-Helene Place,marilyn singer alexandra boiger
"Cilla Borjlind, Rolf Borjlind",roxana sotreanu
Stefania Mihalache,thomas pynchon
Lyubko Deresh,craig hamilton bill willingham lan medina steve leialoha
Charles King,aleix cabrera rosa m curto
Raluca Mihaila,ruxandra maria pavel nicolae baltes
Alvaro Bilbao,maria gradinaru
"Alberto Pellai, Barbara Tamborini",hannah tetter tawnya schultz
Ioana Baldea Constantinescu,bob berman robert lanza
Kieran Setiya,dan mirel beldean
Alexandre Wajnberg,parintele proclu
Liliana Ursu,zorin diaconescu
Russ Michael,damaschin popbuia
Cintzia Angelina Mardale,geneva lee
Chloe Daykin,deborah tannen
Hua Ba Shan Ye Yu,lisa sheehan
Dot Hutchison,annalaura cantone laura carusino
Yasmine I. Bonciu,pina gertenbach annette langen
Bogdan Serban-Iancu,pina gertenbach christiane rittershausen
"Henriette Wich, Michael Bayer",andrei manolescu
Anna Dewdney,taras b ignatenko
Daniel Kratzke,caroline riggs emily ralls
Anne-Ev Ustorf,mircea n costin calin m costin
Olivier Loubes,athanasie mytilineos
Cristina Niculescu,tito colliander
Massimo Centini,antonios romeos
Cosmin Perta,arhiepiscopul sotirie al canadei
Dan Vilcu,alexandra maftei cristina maria bostan
Anastasia G. Sandu,mihai stelian rusu alin croitoru
Jean-Christophe Grange,maria comanescu iuliana filfanescu anamaria palea
Petre Nachila,james sa corey
Paul Didita,romulus moldovan
Stephanie Baudet,stela anghel
"Agnes Desarthe, Louis Thomas",luminita zaharia
Aura B. Lupu,gabriela chiran
Gheorghe Smeoreanu,hanny michaelis
"Simona Maravela, Aneta Calmuc",gianni rodari beatrice alemagna
Holly Bourne,mircea dutu iosif r urs corneliu birsan adrian severin nicolae volonciu
Novalis,iosif r urs mircea dutu corneliu birsan adrian severin nicolae volonciu
Nicolae Trohani,anda vahnovan
Erling Kagge,valeria di felice
"Martin Wildmark, Christina Alvner",fabrizio dall aglio
"Karma Wilson, Jane Chapman",cinghiz abdullaev
Eve Titus,claire grand
Cristian Curte,peter biro
Bernard Cornwell,valentina zaharia cristina balaceanu
Robin Sharma,doru nastasa
Ann-Katrin Heger,griet op de beeck
Ciprian Macesaru,luis gomez jacinto
Martina Krcmar,liana nicolae
Dumitru I. Hancu,leuyen pham richard t morris
William Taubman,cristina catalina tudorie
Peter Nielander,gina detwiler priscilla shirer
Parintele Teofil Paraian,paolo proietti
"Danielle Mcdonald, Meredith Costain",shannon anderson
"Monica Berlis, Heather Jones",uli geissler gunther jakobs
Radu Portocala,mireille dallancee
"George Candrea, Teofil Francu",pierre varrod
Daniel Timariu,ionica herlea
Kathleen Glasgow,juanita goicovici
Simona Copil,nicoleta cristache tincuta gudana vrabie
Dimitrie Suceveanu,chris fenning
Catalin Fudulu,claudia fratila
Monica Pillat,marius marinescu bogdan budulac mihai mitran liliana cojocaru
Marc Aureliu,liliana cojocaru marius marinescu mihai mitran
Cristina Struteanu,robert jordan brandon sanderson
Anna Felder,taylor stevens
Mihaela Temelie,iulian chifu
Hans-Ulrich Rudel,pino pace
"Christine Beigel, Herve Le Goff",jerome lechevalier
Thais Vanderheyden,anamaria paunescu
Cornel Udrea,kiran bhatti iulian chifu
Grant Petersen,ruxandra iordache
Jaume Sobreques I Callico,cristian nelumoldovan
Rudolf Jaeger,radu constantin gavril
P.-E. Cornillier,paulalexis racine jourdren
Kieran Larwood,anca iurascu
"Lisa-Maria Stefan, Alec Blenche",ludovic feldman
Vasile Coman,vasile bajanov
Madeleine Williamson,caroline jones
Lucia Pop,anthony seldon raymond newell
Robert Schumann,soner cagaptay
Michel Van Zeveren,iustin petre
Eugen Teodoru,a l ivela
Teofil Sidorovici,georgiana silvia leotescu
Florin Boghean,john dewey
Ion Niculita,catalin augustin stoica
"Teodor Candu, Tudor Ciobanu",clarisse lochmann
Valentin Trifescu,sharon e shaffer
Sebestyen Irma,ioan kessaris
Sandu Frunza,anna gullichsen
Richard Adams,amanda dykes
Audrey Wood,lidia duma
Doru Margineanu,ioan marculet marius lungu
Vanessa Mielczareck,izmindi katalin przybytek agnes
Annalees Lim,marina rengle
Anne Teachworth,stefan todirascu
Fred Van Lente,angelo manitta
Vasile Oltean,bogdan andronache
"Eva Sarkady-Filak, Klaudia Halasz-Szabo",lucia irinescu
Jim Pipe,gheorghe cormos
Peter Bogucki,meg f schneider
John William Draper,mircea anghelescu
"Alastair Fothergill, Keith Scholey",arthur miller sandrine bonini
Robert Gerwarth,ingrid chabbert sebastien chebret
Kate Moore,vicki vrint
Sophie Barnes,carmen chihaia
Caroline Linden,jeanlouis duport
Lucian Vasiliu,p tipordei m niculescu
Xavier Briffault,emil gavris
Nicol Maria Pucci,pascale robertdiard
Peter Matthiesen,valentin dumitru
Uell S. Andersen,marta isabel diaz garcia
"Peter Sragher, Claus Ankersen",victor marian zamfir
Manuela Costea,alexandru sabau
Stephen Hendry,branko milanovic
Naomi Cyprus,cezarina anghilac
Ionela Vlase,ramonaalina mereuta
Laura Ciochina-Carasevici,suzana tratnik
Ileana Popescu Baldea,gheorghe cosneanu
Florin Petrachi,melanie combes emmanuelle massonaud
"Elena Diaconu, Andrei Iacuba",ana weller kai haferkamp
Serge Marquis,maria julia diaz garrido david daniel alvarez hernandez
Nancy Meyers,vasile manea
Ashley Poston,jude deveraux tara sheets
Kirsten Smith,raisa micu
Stefania Dinu,olivier souille laurent souille
Iustin Emanuel Alexandru,jessica e prescott
Paulina Popescu,frederic maupome
Septimiu Pan,laura lee guhrke
Smeu Ge,simona cobirzan
Nicolae Marinescu,liz carlyle
Jakob Wegelius,florian bichir horia dumitrescu
Lissa Evans,ioana elena secu
Traian Vedinas,ben s bernanke timothy f geithner henry m paulson jr
Ioana Sandu,gino wickman mike paton
Bela Bartok,reli staicu
Grigorie D. Papathomas,albertandrei craiu
Iasmina-Katia Otoiu,daniela mitutoiu
R.J. Gadney,alexandra bardan gheorghe anghel antonio momoc
"Nicoleta Din, Alice Nichita, Mihaela Mitroi, Irina Terecoasa",adriana claudia citeia
Dana Lupsa,anda simion
Gunther Blumentritt,sergiu suvac
Mark Miodownik,pierry
Frank Van De Winkel,adrian ruscea
Jane Mckenzie,ae baconsky
Razvan Theodorescu,adriana bittel
Fernando Andres Ceravolo,millie mortimer profesorul mortimer
Victoria Dragu-Dimitriu,tamara caraus
Rodica Enache,leonie daub michaela hanauer marina kramer stutze and vorbach
Patrik Ourednik,marius banut
Dan Sociu,ioanaraluca tamas
Christopher Paolini,vlad moldovan adrian popescu
Dafin Mureseanu,andrea bajani
Linda Rodriguez Mcrobbie,venus khouryghata
Ian Fleming,gregoire polet
Octavia Zaharia,denis trinez
"Thomas Canavan, Elaine Wilkinson",ariel adres almada
Teresa Driscoll,simona calin
Anca Zaharia,faridah abikeiyimide
Adrian Pop,adam wallace
Dick Bruna,kristi beautyman corrinne averiss
Ion Muscalu,maren tjelta thu
Stephen T. Covey,anna walker
Thomas Weaver,andreidaniel matei
"Ruben Gonzalez, Gabriela Gonzalez",aliodor manolea
"Victor Giuleanu, Victor Jusceanu",arthur honegger
Roger Fritz,oanaflorina avornicesei
Graham Moore,carina branzila
Miranda Beverly-Whittemore,hovik afian
Monica Sabolo,jim karol michael ross
Kate Daubney,raffi
Kelly Bowen,mia cassany agusti sousa
Jacqueline Mccann,kira willey
Paul Hattaway,mircea suciu
Sfanta Matrona,luminita cristiuninu
Michael Karl Schroeder,nicoletaramona predescu
