ID;Title;Title_Std;Author;Author_Std;Price;Reviews;Score;Genre1;Genre1_Std;Genre2;Genre2_Std;Genre3;Genre3_Std;Genre4;Genre4_Std;Number_Of_Pages;Publisher;Publisher_Std;Cover_Type;Cover_Type_Std;Publishing_Date;Language;Language_Std;Translator
B16884;Bitte nicht öffnen, sonst ... 2: Schleim am Bein! - 1 CD;bitte nicht offnen sonst  2 schleim am bein  1 cd;Habersack, Charlotte;habersack charlotte;52.0;15.0;4.5;Erstlesealter;erstlesealter;Kinder- und Jugendbücher;kinder und jugendbucher;Hörbücher;horbucher;Idegen nyelvű;idegen nyelvu;;;;ISBN: 3745605101;isbn 3745605101;N/A;német;nemet;N/A
B17059;KOMPASS Wanderkarte 658 Altopiano dei Sette Comuni, Asiago - Ortigara 1:25.000 - 2in1 Wanderkarte inklusive Karte zur offline Verwendung in der KOMPASS-App. Fahrradfahren. Reiten.;kompass wanderkarte 658 altopiano dei sette comuni asiago  ortigara 125000  2in1 wanderkarte inklusive karte zur offline verwendung in der kompassapp fahrradfahren reiten;;;54.0;11.0;4.5;Karten, Stadtpläne;karten stadtplane;Reiseführer;reisefuhrer;Deutsche Bücher;deutsche bucher;Idegen nyelvű;idegen nyelvu;;;;ISBN: 3991542072;isbn 3991542072;N/A;német;nemet;N/A
B17073;Übersichtskarte Deutschland 1 : 750 000 - Deutschlandkarte mit Aufhänger und Bestäbung;ubersichtskarte deutschland 1  750 000  deutschlandkarte mit aufhanger und bestabung;;;98.0;15.0;4.5;Deutschland;deutschland;Karten, Stadtpläne;karten stadtplane;Reiseführer;reisefuhrer;Deutsche Bücher;deutsche bucher;;;;ISBN: 3864821436;isbn 3864821436;N/A;német;nemet;N/A
B17148;California - ITM Intern.Travel Maps 1:1000000;california  itm interntravel maps 11000000;;;63.0;11.0;4.5;Nordamerika;nordamerika;Karten, Stadtpläne;karten stadtplane;Reiseführer;reisefuhrer;Deutsche Bücher;deutsche bucher;;;;ISBN: 1771291842;isbn 1771291842;N/A;német;nemet;N/A
B17149;Karibu. Paket Arbeitshefte Fördern 1 (A+B) Druckschrift plus Beilagen 1a - Ausgabe 2024;karibu paket arbeitshefte fordern 1 ab druckschrift plus beilagen 1a  ausgabe 2024;;;80.0;11.0;4.5;Schulbücher;schulbucher;Schule und Lernen;schule und lernen;Deutsche Bücher;deutsche bucher;Idegen nyelvű;idegen nyelvu;;;;ISBN: 3141292779;isbn 3141292779;N/A;német;nemet;N/A
B17180;Putting knowledge(s) into perspective? - Wissen, Reflexivität und (Multi-) Perspektivität in Bildungsmedien;putting knowledges into perspective  wissen reflexivitat und multi perspektivitat in bildungsmedien;;;262.0;1.0;4.0;Sozialwissenschaften allgemein;sozialwissenschaften allgemein;Sozialwissenschaften, Recht, Wirtschaft;sozialwissenschaften recht wirtschaft;Taschenbücher;taschenbucher;Idegen nyelvű;idegen nyelvu;;;;ISBN: 3847117602;isbn 3847117602;N/A;német;nemet;N/A
B17202;KOMPASS Wanderkarten-Set 204 Weinviertel (2 Karten) 1:50.000 - inklusive Karte zur offline Verwendung in der KOMPASS-App. Fahrradfahren.;kompass wanderkartenset 204 weinviertel 2 karten 150000  inklusive karte zur offline verwendung in der kompassapp fahrradfahren;;;78.0;4.0;4.0;Europa;europa;Karten, Stadtpläne;karten stadtplane;Reiseführer;reisefuhrer;Deutsche Bücher;deutsche bucher;;;;ISBN: 3991542366;isbn 3991542366;N/A;német;nemet;N/A
B17260;Gespräche mit den aufgestiegenen Meistern 6 - Die flache Erde, Ufos, Neuschwabenland & Admiral Byrd;gesprache mit den aufgestiegenen meistern 6  die flache erde ufos neuschwabenland  admiral byrd;Kretzschmar, Ute;kretzschmar ute;78.0;4.0;4.0;Esoterik;esoterik;Esoterik, Anthroposophie;esoterik anthroposophie;Sachbuch, Ratgeber;sachbuch ratgeber;Hörbücher;horbucher;;;;ISBN: 3948034478;isbn 3948034478;N/A;német;nemet;N/A
B17290;2 Kadenzen zum Violoncellokonzert C-Dur von Joseph Haydn (Hob. VIIb:1) - Partitur.;2 kadenzen zum violoncellokonzert cdur von joseph haydn hob viib1  partitur;;;78.0;4.0;4.0;Musikalien;musikalien;Musik;musik;Geisteswissenschaften, Kunst, Musik;geisteswissenschaften kunst musik;Deutsche Bücher;deutsche bucher;;;;ISBN: 3702422455;isbn 3702422455;N/A;német;nemet;N/A
B17302;Euregio Bodensee Wander- und Freizeitkarte - 1:50.000;euregio bodensee wander und freizeitkarte  150000;;;49.0;4.0;4.0;Deutschland;deutschland;Karten, Stadtpläne;karten stadtplane;Reiseführer;reisefuhrer;Deutsche Bücher;deutsche bucher;;;;ISBN: 3959650493;isbn 3959650493;N/A;német;nemet;N/A
B17323;2 Stücke - Lied ohne Worte. Violoncello und Klavier. Partitur.;2 stucke  lied ohne worte violoncello und klavier partitur;;;78.0;1.0;4.0;Musikalien;musikalien;Musik;musik;Geisteswissenschaften, Kunst, Musik;geisteswissenschaften kunst musik;Deutsche Bücher;deutsche bucher;;;;ISBN: 3702400206;isbn 3702400206;N/A;német;nemet;N/A
B17349;Schroedel Abitur. Schülerpaket I zum Abitur 2026 Jahrgangsstufe 12. Für Niedersachsen - Schülerpaket 1;schroedel abitur schulerpaket i zum abitur 2026 jahrgangsstufe 12 fur niedersachsen  schulerpaket 1;;;150.0;1.0;4.0;Schulbücher;schulbucher;Schule und Lernen;schule und lernen;Deutsche Bücher;deutsche bucher;Idegen nyelvű;idegen nyelvu;;;;ISBN: 3141691002;isbn 3141691002;N/A;német;nemet;N/A
B17354;Fachwissen Fliesentechnik-mit E-Book - mit Fragen, Antworten und Beispiele für Ausbildung und Praxis;fachwissen fliesentechnikmit ebook  mit fragen antworten und beispiele fur ausbildung und praxis;Steiner, Claudia - Bäder, Reinhold P. - Mauer, Walter;steiner claudia  bader reinhold p  mauer walter;521.0;1.0;4.0;Bau- und Umwelttechnik;bau und umwelttechnik;Technik;technik;Mathematik, Naturwissenschaften, Technik, Medizin;mathematik naturwissenschaften technik medizin;Deutsche Bücher;deutsche bucher;;;;ISBN: 3481047770;isbn 3481047770;N/A;német;nemet;N/A
B17478;ADFC-Radreiseführer Elberadweg Süd 1:75.000 praktische Spiralbindung, reiß- und wetterfest, GPS-Tracks Download - Von Magdeburg über Dresden bis Bad Schandau;adfcradreisefuhrer elberadweg sud 175000 praktische spiralbindung rei und wetterfest gpstracks download  von magdeburg uber dresden bis bad schandau;Steinbicker, Otmar;steinbicker otmar;79.0;1.0;4.0;Deutschland;deutschland;Karten, Stadtpläne;karten stadtplane;Reiseführer;reisefuhrer;Deutsche Bücher;deutsche bucher;;;;ISBN: 3969902037;isbn 3969902037;N/A;német;nemet;N/A
B17524;1329OT Île de Ré - 1:25000;1329ot ile de re  125000;;;103.0;1.0;4.0;Europe;europe;Cartes et Plans;cartes et plans;Tourisme et Voyages;tourisme et voyages;Livres francais;livres francais;;;;ISBN: 2758555336;isbn 2758555336;N/A;francia;francia;N/A
B17525;0519OT Pont-l'Abbé - Pointe Penmarc - 1:25000;0519ot pontlabbe  pointe penmarc  125000;;;103.0;0.0;0.0;Europe;europe;Cartes et Plans;cartes et plans;Tourisme et Voyages;tourisme et voyages;Livres francais;livres francais;;;;ISBN: 2758554240;isbn 2758554240;N/A;francia;francia;N/A
B17526;1922SB Amboise Montlouis-sur-Loire - 1:25000;1922sb amboise montlouissurloire  125000;;;103.0;1.0;4.0;Europe;europe;Cartes et Plans;cartes et plans;Tourisme et Voyages;tourisme et voyages;Livres francais;livres francais;;;;ISBN: 275855609X;isbn 275855609x;N/A;francia;francia;N/A
B17527;0519ET Quimper Concarneau - 1:25000;0519et quimper concarneau  125000;;;103.0;0.0;0.0;Europe;europe;Cartes et Plans;cartes et plans;Tourisme et Voyages;tourisme et voyages;Livres francais;livres francais;;;;ISBN: 2758554232;isbn 2758554232;N/A;francia;francia;N/A
B17528;Normandie Jour J 6 Juin 1944 - 1:100000;normandie jour j 6 juin 1944  1100000;;;73.0;1.0;4.0;Europe;europe;Cartes et Plans;cartes et plans;Tourisme et Voyages;tourisme et voyages;Livres francais;livres francais;;;;ISBN: 2758555816;isbn 2758555816;N/A;francia, német, angol;francia nemet angol;N/A
B17529;1723ET Chinon Langeais Azey -le-Rideau - 1:25000;1723et chinon langeais azey lerideau  125000;;;103.0;1.0;4.0;Europe;europe;Cartes et Plans;cartes et plans;Tourisme et Voyages;tourisme et voyages;Livres francais;livres francais;;;;ISBN: 2758555360;isbn 2758555360;N/A;francia;francia;N/A
B17533;0317OT Île d'Ouessant - 1:25000;0317ot ile douessant  125000;;;103.0;0.0;0.0;Europe;europe;Cartes et Plans;cartes et plans;Tourisme et Voyages;tourisme et voyages;Livres francais;livres francais;;;;ISBN: 2758554224;isbn 2758554224;N/A;francia;francia;N/A
B17534;1329ET La Rochelle Anse de L'Anguillon - 1:25000;1329et la rochelle anse de languillon  125000;;;103.0;1.0;4.0;Europe;europe;Cartes et Plans;cartes et plans;Tourisme et Voyages;tourisme et voyages;Livres francais;livres francais;;;;ISBN: 2758555328;isbn 2758555328;N/A;francia;francia;N/A
B17535;1911OT Foret de Brotonne - 1:25000;1911ot foret de brotonne  125000;;;103.0;0.0;0.0;Europe;europe;Cartes et Plans;cartes et plans;Tourisme et Voyages;tourisme et voyages;Livres francais;livres francais;;;;ISBN: 2758555395;isbn 2758555395;N/A;francia;francia;N/A
B17536;0620ET Quimperlé Pont-Aven - 1:25000;0620et quimperle pontaven  125000;;;103.0;0.0;0.0;Europe;europe;Cartes et Plans;cartes et plans;Tourisme et Voyages;tourisme et voyages;Livres francais;livres francais;;;;ISBN: 2758555301;isbn 2758555301;N/A;francia;francia;N/A
B17537;1021SB Questembert la Roche-Bernard - 1:25000;1021sb questembert la rochebernard  125000;;;103.0;1.0;4.0;Europe;europe;Cartes et Plans;cartes et plans;Tourisme et Voyages;tourisme et voyages;Livres francais;livres francais;;;;ISBN: 2758556065;isbn 2758556065;N/A;francia;francia;N/A
B17539;Kiki legt los! - Teil 2: Die Hinterhof-Prinzessinnen - Ungekürzte szenische Lesung mit Musik mit Monika Oschek;kiki legt los  teil 2 die hinterhofprinzessinnen  ungekurzte szenische lesung mit musik mit monika oschek;Gehm, Franziska;gehm franziska;63.0;1.0;4.0;Jugendromane u. -erzählungen;jugendromane u erzahlungen;Kinder- und Jugendbücher;kinder und jugendbucher;Hörbücher;horbucher;Idegen nyelvű;idegen nyelvu;;;;ISBN: 3742430572;isbn 3742430572;N/A;német;nemet;N/A
B17615;04 East Anglia - 1:200000;04 east anglia  1200000;;;58.0;1.0;4.0;Europe;europe;Maps;maps;Travel;travel;English books;english books;;;;ISBN: 0749584092;isbn 0749584092;N/A;angol;angol;N/A
B17617;FolyMaps Karte Schottlands North Coast 500 - Spezialkarte 1:250 000;folymaps karte schottlands north coast 500  spezialkarte 1250 000;;;44.0;1.0;4.0;Deutschland;deutschland;Karten, Stadtpläne;karten stadtplane;Reiseführer;reisefuhrer;Deutsche Bücher;deutsche bucher;;;;ISBN: 3965990497;isbn 3965990497;N/A;német;nemet;N/A
B17626;Mathematik im Bauingenieurwesen - in 2 Bänden;mathematik im bauingenieurwesen  in 2 banden;Rjasanowa, Kerstin;rjasanowa kerstin;370.0;1.0;4.0;Bau- und Umwelttechnik;bau und umwelttechnik;Technik;technik;Mathematik, Naturwissenschaften, Technik, Medizin;mathematik naturwissenschaften technik medizin;Deutsche Bücher;deutsche bucher;;;;ISBN: 3446480943;isbn 3446480943;N/A;német;nemet;N/A
B17636;Gemeinsam malen - Dschungel und Ozean - 2 XXL-Poster für maximalen Malspaß - Zusammen Malen mit Freunden und der ganzen Familie;gemeinsam malen  dschungel und ozean  2 xxlposter fur maximalen malspa  zusammen malen mit freunden und der ganzen familie;;;53.0;0.0;0.0;Kreativität;kreativitat;Kinderbeschäftigung;kinderbeschaftigung;Kinder- und Jugendbücher;kinder und jugendbucher;Deutsche Bücher;deutsche bucher;;;;ISBN: 3743218569;isbn 3743218569;N/A;német;nemet;N/A
B17668;Neues von Lars Butnot - 6 Geschichten erzählt für Kinder ab 3 Jahren;neues von lars butnot  6 geschichten erzahlt fur kinder ab 3 jahren;Hohm, Leonard;hohm leonard;78.0;1.0;4.0;Bilderbücher;bilderbucher;Kinder- und Jugendbücher;kinder und jugendbucher;Hörbücher;horbucher;Idegen nyelvű;idegen nyelvu;;;;ISBN: 3956165411;isbn 3956165411;N/A;német;nemet;N/A
B17672;KOMPASS Wanderkarte 103 Le Tre Valli Bresciane 1:50.000 - 4in1 Wanderkarte mit Aktiv Guide und Detailkarten inklusive Karte zur offline Verwendung in der KOMPASS-App. Fahrradfahren. Skitouren.;kompass wanderkarte 103 le tre valli bresciane 150000  4in1 wanderkarte mit aktiv guide und detailkarten inklusive karte zur offline verwendung in der kompassapp fahrradfahren skitouren;;;64.0;1.0;4.0;Europa;europa;Karten, Stadtpläne;karten stadtplane;Reiseführer;reisefuhrer;Deutsche Bücher;deutsche bucher;;;;ISBN: 3991540916;isbn 3991540916;N/A;német;nemet;N/A
B17694;KOMPASS Fahrradkarte 3219 Kreis Coesfeld - Radregion Münsterland mit Knotenpunkten 1:50.000 - reiß- und wetterfest mit Straßennamen;kompass fahrradkarte 3219 kreis coesfeld  radregion munsterland mit knotenpunkten 150000  rei und wetterfest mit straennamen;;;49.0;0.0;0.0;Deutschland;deutschland;Karten, Stadtpläne;karten stadtplane;Reiseführer;reisefuhrer;Deutsche Bücher;deutsche bucher;;;;ISBN: 3991541610;isbn 3991541610;N/A;német;nemet;N/A
B17761;3336OT La Mure Valbonnais - 1:25000;3336ot la mure valbonnais  125000;;;103.0;1.0;4.0;Europe;europe;Cartes et Plans;cartes et plans;Tourisme et Voyages;tourisme et voyages;Livres francais;livres francais;;;;ISBN: 2758555964;isbn 2758555964;N/A;francia;francia;N/A
B17762;57 Moselle - 1:100000;57 moselle  1100000;;;63.0;0.0;0.0;Europe;europe;Cartes et Plans;cartes et plans;Tourisme et Voyages;tourisme et voyages;Livres francais;livres francais;;;;ISBN: 2758553228;isbn 2758553228;N/A;francia;francia;N/A
B17763;Perigord Noir - 1:75000;perigord noir  175000;;;78.0;0.0;0.0;Europe;europe;Cartes et Plans;cartes et plans;Tourisme et Voyages;tourisme et voyages;Livres francais;livres francais;;;;ISBN: 2758555492;isbn 2758555492;N/A;francia, német, angol;francia nemet angol;N/A
B17764;3741ET Vallée de Bévéra - 1:25000;3741et vallee de bevera  125000;;;103.0;0.0;0.0;Europe;europe;Cartes et Plans;cartes et plans;Tourisme et Voyages;tourisme et voyages;Livres francais;livres francais;;;;ISBN: 2758556014;isbn 2758556014;N/A;francia;francia;N/A
B17765;3543ET Haute Siagne - 1:25000;3543et haute siagne  125000;;;103.0;0.0;0.0;Europe;europe;Cartes et Plans;cartes et plans;Tourisme et Voyages;tourisme et voyages;Livres francais;livres francais;;;;ISBN: 2758555980;isbn 2758555980;N/A;francia;francia;N/A
B17766;66 Pyrénées Orientales - 1:100000;66 pyrenees orientales  1100000;;;63.0;0.0;0.0;Europe;europe;Cartes et Plans;cartes et plans;Tourisme et Voyages;tourisme et voyages;Livres francais;livres francais;;;;ISBN: 2758553368;isbn 2758553368;N/A;francia;francia;N/A
B17767;1339ET Biscarrosse - Lac de Cazaux - 1:25000;1339et biscarrosse  lac de cazaux  125000;;;103.0;0.0;0.0;Europe;europe;Cartes et Plans;cartes et plans;Tourisme et Voyages;tourisme et voyages;Livres francais;livres francais;;;;ISBN: 2758555832;isbn 2758555832;N/A;francia;francia;N/A
B17802;Cape Town - ITM Travel Reference Map 1:10000;cape town  itm travel reference map 110000;;;63.0;1.0;4.0;Africa;africa;Maps;maps;Travel;travel;English books;english books;;;;ISBN: 1771291877;isbn 1771291877;N/A;angol;angol;N/A
B17837;California - ITM Intern.Travel Maps 1:1000000;california  itm interntravel maps 11000000;;;63.0;0.0;0.0;Nordamerika;nordamerika;Karten, Stadtpläne;karten stadtplane;Reiseführer;reisefuhrer;Deutsche Bücher;deutsche bucher;;;;ISBN: 1771291842;isbn 1771291842;N/A;német;nemet;N/A
B17838;Karibu. Paket Arbeitshefte Fördern 1 (A+B) Druckschrift plus Beilagen 1a - Ausgabe 2024;karibu paket arbeitshefte fordern 1 ab druckschrift plus beilagen 1a  ausgabe 2024;;;80.0;0.0;0.0;Schulbücher;schulbucher;Schule und Lernen;schule und lernen;Deutsche Bücher;deutsche bucher;Idegen nyelvű;idegen nyelvu;;;;ISBN: 3141292779;isbn 3141292779;N/A;német;nemet;N/A
B17950;Rico und die Tuchlaterne und Rico und die Klautörtchen - 1 CD;rico und die tuchlaterne und rico und die klautortchen  1 cd;Steinhöfel, Andreas;steinhofel andreas;52.0;1.0;4.0;Bilderbücher;bilderbucher;Kinder- und Jugendbücher;kinder und jugendbucher;Hörbücher;horbucher;Idegen nyelvű;idegen nyelvu;;;;ISBN: 3745604970;isbn 3745604970;N/A;német;nemet;N/A
B18034;UK50-1 Naturpark Bayerische Rhön - Bad Kissingen, Hammelburg, Bad Neustadt a.d.Saale, Bad Brückenau, Mellrichstadt, Bischofsheim i.d.Rhön;uk501 naturpark bayerische rhon  bad kissingen hammelburg bad neustadt adsaale bad bruckenau mellrichstadt bischofsheim idrhon;;;48.0;0.0;0.0;Deutschland;deutschland;Karten, Stadtpläne;karten stadtplane;Reiseführer;reisefuhrer;Deutsche Bücher;deutsche bucher;;;;ISBN: 3987760702;isbn 3987760702;N/A;német;nemet;N/A
B18238;Jim Knopf und Lukas der Lokomotivführer 3. CD - Von Kummerland nach Lummerland;jim knopf und lukas der lokomotivfuhrer 3 cd  von kummerland nach lummerland;Ende, Michael;ende michael;39.0;0.0;0.0;Geschichten, Reime;geschichten reime;Kinder- und Jugendbücher;kinder und jugendbucher;Hörbücher;horbucher;Idegen nyelvű;idegen nyelvu;;;;ISBN: 3897657368;isbn 3897657368;N/A;német;nemet;N/A
B18240;Wanderungen 04 durch die Mark Brandenburg - Die Pfaueninsel und Bornstedt;wanderungen 04 durch die mark brandenburg  die pfaueninsel und bornstedt;Fontane, Theodor;fontane theodor;68.0;1.0;4.0;Deutschland;deutschland;Reiseberichte, Reiseerzählungen;reiseberichte reiseerzahlungen;Reiseführer;reisefuhrer;Hörbücher;horbucher;;;;ISBN: 3934384048;isbn 3934384048;N/A;német;nemet;N/A
B18243;Die Abenteuer des starken Wanja. 2 CDs;die abenteuer des starken wanja 2 cds;Preußler, Otfried;preuler otfried;68.0;1.0;4.0;Geschichten, Reime;geschichten reime;Kinder- und Jugendbücher;kinder und jugendbucher;Hörbücher;horbucher;Idegen nyelvű;idegen nyelvu;;;;ISBN: 3829111886;isbn 3829111886;N/A;német;nemet;N/A
B18244;Das Falkenbuch Friedrichs II - Bibliotheca Apostolica Vaticana, Cod. Pal. Lat. 1071;das falkenbuch friedrichs ii  bibliotheca apostolica vaticana cod pal lat 1071;Walz, Dorothea - Arnold, Carl;walz dorothea  arnold carl;515.0;1.0;4.0;Bildende Kunst;bildende kunst;Kunst;kunst;Geisteswissenschaften, Kunst, Musik;geisteswissenschaften kunst musik;Deutsche Bücher;deutsche bucher;;;;ISBN: 320101740X;isbn 320101740x;N/A;német;nemet;N/A
B18247;Unterm Rad. 6 CDs;unterm rad 6 cds;Hesse, Hermann;hesse hermann;131.0;1.0;4.0;Erzählungen;erzahlungen;Romane;romane;Belletristik;belletristik;Hörbücher;horbucher;;;;ISBN: 3895849650;isbn 3895849650;N/A;német;nemet;N/A
B18368;08 North of England & Scottish Borders - 1:200000;08 north of england  scottish borders  1200000;;;58.0;1.0;4.0;Europe;europe;Maps;maps;Travel;travel;English books;english books;;;;ISBN: 0749584130;isbn 0749584130;N/A;angol;angol;N/A
B18369;05 Midlands & Central England - 1:200000;05 midlands  central england  1200000;;;58.0;0.0;0.0;Europe;europe;Maps;maps;Travel;travel;English books;english books;;;;ISBN: 0749584106;isbn 0749584106;N/A;angol;angol;N/A
B18728;Putting knowledge(s) into perspective? - Wissen, Reflexivität und (Multi-) Perspektivität in Bildungsmedien;putting knowledges into perspective  wissen reflexivitat und multi perspektivitat in bildungsmedien;;;262.0;1.0;4.0;Sozialwissenschaften allgemein;sozialwissenschaften allgemein;Sozialwissenschaften, Recht, Wirtschaft;sozialwissenschaften recht wirtschaft;Taschenbücher;taschenbucher;Idegen nyelvű;idegen nyelvu;;;;ISBN: 3847117602;isbn 3847117602;N/A;német;nemet;N/A
B18730;Elba, Straßen- und Freizeitkarte 1:45.000, freytag & berndt - Island Pocket, The Big Five, wasserfest und reißfest;elba straen und freizeitkarte 145000 freytag  berndt  island pocket the big five wasserfest und reifest;;;38.0;1.0;4.0;Europe;europe;Cartes et Plans;cartes et plans;Tourisme et Voyages;tourisme et voyages;Livres francais;livres francais;;;;ISBN: 3707922790;isbn 3707922790;N/A;francia, magyar, cseh, lengyel, olasz, spanyol, slovenska, német, holland, angol;francia magyar cseh lengyel olasz spanyol slovenska nemet holland angol;N/A
B18760;KOMPASS Wanderkarten-Set 204 Weinviertel (2 Karten) 1:50.000 - inklusive Karte zur offline Verwendung in der KOMPASS-App. Fahrradfahren.;kompass wanderkartenset 204 weinviertel 2 karten 150000  inklusive karte zur offline verwendung in der kompassapp fahrradfahren;;;78.0;0.0;0.0;Europa;europa;Karten, Stadtpläne;karten stadtplane;Reiseführer;reisefuhrer;Deutsche Bücher;deutsche bucher;;;;ISBN: 3991542366;isbn 3991542366;N/A;német;nemet;N/A
